show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80099204,Movie,The Bad Batch,Ana Lily Amirpour,Suki Waterhouse  Jason Momoa  Keanu Reeves  Jim Carrey  Giovanni Ribisi  Yolonda Ross,United States,September 22  2017,2016,R,119 min,Dramas  Independent Movies  Thrillers,Banished to a wasteland of undesirables  a young woman struggles to find her feet among a drug-soaked desert society and an enclave of cannibals.
80059432,Movie,SMOSH: The Movie,Alex Winter,Ian Hecox  Anthony Padilla  Jenna Marbles  Grace Helbig  Harley Morenstein  Jillian Nelson  Brittany Ross  Michael Ian Black  Steve Austin,United States,September 22  2015,2015,PG-13,83 min,Comedies,To keep his teen crush from spotting him in an embarrassing YouTube video  Anthony and his friend Ian must enter the virtual world and alter the clip.
80195173,TV Show,Battlefish,Unknown,Unknown,Unknown,September 21  2018,2018,TV-MA,1 Season,Reality TV  Science & Nature TV  TV Action & Adventure,Over the course of a fishing season  tough men and women pursue lucrative albacore tuna in the competitive waters off the Oregon coast.
80241960,TV Show,DRAGON PILOT: Hisone & Masotan,Unknown,Misaki Kuno  Tomoyo Kurosawa  Maki Kawase  Satomi Arai  Kaori Nazuka  Romi Park  Yuki Kaji  Yukitoshi Tokumoto  Rie Kugimiya  Junichi Suwabe  Jouji Nakata,Japan,September 21  2018,2018,TV-14,1 Season,Anime Series  International TV Shows,Recently stationed Air Self-Defense Force rookie Hisone Amakasu is chosen by a dragon concealed within Gifu Air Base to be his pilot.
80115346,TV Show,Hilda,Unknown,Bella Ramsey  Ameerah Falzon-Ojo  Oliver Nelson  Daisy Haggard  Rasmus Hardiker,United Kingdom  Canada  United States,September 21  2018,2018,TV-Y7,1 Season,Kids' TV,Fearless  free-spirited Hilda finds new friends  adventure and magical creatures when she leaves her enchanted forest home and journeys to the city.
80124522,TV Show,Maniac,Unknown,Emma Stone  Jonah Hill  Justin Theroux  Sally Field  Gabriel Byrne  Sonoya Mizuno  Julia Garner  Billy Magnussen  Jemima Kirke,United States,September 21  2018,2018,TV-MA,1 Season,TV Comedies  TV Dramas  TV Mysteries,Two struggling strangers connect during a mind-bending pharmaceutical trial involving a doctor with mother issues and an emotionally complex computer.
80102952,Movie,Quincy,Rashida Jones  Alan Hicks,Quincy Jones,United States,September 21  2018,2018,TV-MA,124 min,Documentaries  Music & Musicals,This documentary profiles music and culture icon Quincy Jones  offering unprecedented access to his private life and stories from his unparalleled career.
80214464,Movie,Rafinha Bastos: Ultimatum,Unknown,Rafinha Bastos,Brazil,September 21  2018,2018,TV-MA,63 min,Stand-Up Comedy,An off-color joke nearly cost him everything. Brazilian comic Rafinha Bastos talks about that and much more  from his divorce to finding love again.
80157073,TV Show,The Good Cop,Unknown,Tony Danza  Josh Groban  Monica Barbaro  Isiah Whitlock Jr.,United States,September 21  2018,2018,TV-PG,1 Season,Crime TV Shows  TV Comedies  TV Dramas,When he's not solving murders  a pathologically honest detective tries to keep an eye on his crooked but kindhearted dad.
80243600,Movie,Between Two Ferns: The Movie,Scott Aukerman,Zach Galifianakis  Lauren Lapkus  Ryan Gaul  Jiavani Linayao  Will Ferrell,United States,September 20  2019,2019,TV-MA,83 min,Comedies,Armed with awkward questions and zero self-awareness  Zach Galifianakis hits the road to find famous interview subjects for his no-budget talk show.
80216172,TV Show,Criminal: UK,Unknown,Katherine Kelly  Lee Ingleby  Mark Stanley  Rochenda Sandall  Shubham Saraf  Nicholas Pinnock  David Tennant  Hayley Atwell  Youssef Kerkour  Clare-Hope Ashitey  Isabella Laughland,United Kingdom  France  Germany  Spain,September 20  2019,2019,TV-MA,1 Season,British TV Shows  Crime TV Shows  International TV Shows,Within the walls of an interrogation room and with time running out  London investigators go after three suspects  each accused of a grievous crime.
80184771,TV Show,Inside Bill's Brain: Decoding Bill Gates,Unknown,Bill Gates,United States,September 20  2019,2019,TV-14,1 Season,Docuseries  Science & Nature TV,Take a trip inside the mind of Bill Gates as the billionaire opens up about those who influenced him and the audacious goals he's still pursuing.
80244627,TV Show,Two Sentence Horror Stories,Unknown,Nicole Kang  Jim Parrack  Tara Pacheco  Christopher Shyer  Kimberley Wong  Wai Ching Ho  Greta Quispe  Zaria Degenhardt  Uly Schlesinger  Kate Jennings Grant  Aleyse Shannon  Guillermo Arribas  Jaiden Smith  Pepper Binkley  Mikelle Wright-Matos  Melinda Mo,United States,September 20  2019,2019,TV-14,1 Season,TV Horror  Teen TV Shows,This anthology series of terror features diverse characters facing primal fears in spine-chilling situations that stretch past daily routine.
80150502,Movie,Mad World,Chun Wong,Shawn Yue  Eric Tsang  Elaine Jin  Charmaine Fong,Hong Kong,September 20  2018,2016,TV-MA,102 min,Dramas  International Movies,A stockbroker struggling with bipolar disorder goes to live with his estranged father in a cramped flat  where old resentments bubble to the surface.
80189183,TV Show,Mobile Suit Gundam UC,Unknown,Kouki Uchiyama  Ayumi Fujimura  Hiro Shimono  Haruka Tomatsu  Daisuke Namikawa  Megumi Toyoguchi  Yuhko Kaida  Shuichi Ikeda  Tetsuya Kakihara,Japan,September 20  2018,2014,TV-14,1 Season,Anime Series  International TV Shows,When Banagher Links meets the mysterious Audrey Burne  he inherits the Unicorn Gundam and is swept up into the battle for space colony independence.
80119815,Movie,The First Line,Coerte Voorhees  John Voorhees,Pantelis Kodogiannis  Kassandra Voyagis  Paul Freeman  Michael Byrne  Georges Corraface  Yorgo Voyagis  Giancarlo Giannini  Kelly Eleftheriou,United States  Greece  United Kingdom,September 20  2016,2014,TV-14,87 min,Dramas  Independent Movies,Two determined Athenian attorneys spearhead a lawsuit against the British Museum for the return of the Parthenon Marbles to Greece.
80224294,TV Show,Monkey Twins,Unknown,Phakin Khamwilaisak  Sumret Muengput  Alisa Kunkwaeng  Zozeen Panyanut Jirarottanakasem  Akarat Nimitchai  Warawut Poyim  Vithaya Pansringarm  Phutharit Prombandal  Kazu Patrick Tang,Thailand,September 2  2018,2018,TV-MA,1 Season,Crime TV Shows  International TV Shows  TV Action & Adventure,Inspired by Khon dance drama and Thai martial arts  a fighter scarred by the past joins forces with a determined cop to battle an organized crime ring.
80203776,Movie,Bitcoin Heist,Ham Tran,Kate Nhung  Thanh Pham  Petey Majik Nguyen  Suboi  Jayvee Mai The Hiep  Lam Thanh My,Vietnam,September 2  2017,2016,TV-14,116 min,Action & Adventure  Comedies  International Movies,A unconventional  efficient Interpol special agent goes rogue and assembles a team of thieves to catch a shadowy hacker called "The Ghost."
80143797,Movie,I Am Not Madame Bovary,Feng Xiaogang,Fan Bingbing  Guo Tao  Da Peng  Zhang Jiayi  Yu Hewei  Yi Zhao  Zonghan Li  Zhao Lixin  Tian Xiaojie  Yin Yuanzhang  Enhe Feng  Xin Liu  Jiang Yongbo,China,September 2  2017,2016,TV-14,139 min,Comedies  Dramas  International Movies,To qualify for an apartment reserved for singles  a married couple stages a divorce. But when her husband unexpectedly remarries  Li seeks justice.
80161931,Movie,Vincent N Roxxy,Gary Michael Schultz,Emile Hirsch  Zoë Kravitz  Emory Cohen  Zoey Deutch  Beau Knapp  Jason Mitchell  Scott Mescudi  Jeff Gum  Joey Bicicchi,United States,September 2  2017,2016,R,101 min,Dramas  Thrillers,In rural Louisiana  a terse loner forges a redemptive bond with a woman he saved from a killer  but a violent past soon catches up with both of them.
80128096,TV Show,Chef's Table: France,Unknown,Unknown,Unknown,September 2  2016,2016,TV-14,1 Season,Docuseries,Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.
80057610,TV Show,Kulipari: An Army of Frogs,Unknown,Mark Hamill  Keith David  Wendie Malick  Josh Keaton  Mikey Kelley  Phil LaMarr  Laraine Newman  Jess Harnell  Charles Adler  Amy Margolis  Cree Summer  Lacey Chabert  Rolonda Watts  Kevin Michael Richardson  Candi Milo,United States,September 2  2016,2016,TV-Y7-FV,1 Season,Kids' TV,In a tale of bravery and heroism  fearless frogs go to war against the sinister scorpions and spiders that have teamed up to conquer the amphibians.
80017275,Movie,Miss Julie,Liv Ullmann,Jessica Chastain  Colin Farrell  Samantha Morton  Nora McMenamy,Norway  United Kingdom  France  Ireland,September 2  2015,2014,PG-13,130 min,Dramas  International Movies,On a summer night in 1890 Ireland  the unsettled daughter of aristocrats coaxes her father's valet to seduce her  though he's engaged to their cook.
80190449,Movie,The Endless,Justin Benson  Aaron Moorhead,Aaron Moorhead  Justin Benson  Callie Hernandez  Lew Temple  James Jordan  Tate Ellington,United States,September 19  2018,2017,TV-MA,112 min,Independent Movies  Sci-Fi & Fantasy  Thrillers,As kids  they escaped a UFO death cult. Now  two adult brothers seek answers after an old videotape surfaces and brings them back to where they began.
80163156,Movie,Jerry Before Seinfeld,Michael Bonfiglio,Jerry Seinfeld,United States,September 19  2017,2017,TV-14,62 min,Stand-Up Comedy,Jerry Seinfeld returns to the club that gave him his start in the 1970s  mixing iconic jokes with stories from his childhood and early days in comedy.
80176878,TV Show,Manhunt,Unknown,Sam Worthington  Paul Bettany  Chris Noth  Jeremy Bobb  Ben Weber  Lynn Collins  Brían F. O'Byrne  Keisha Castle-Hughes  Mark Duplass  Elizabeth Reaser  Diesel Madkins,United States,September 19  2017,2017,TV-14,1 Season,Crime TV Shows  TV Dramas  TV Mysteries,Faced with few clues and an increasingly panicked public  the FBI calls on a new kind of profiler to help track down the infamous Unabomber.
80131281,Movie,Karol Modzelewski  Łukasz „Lotek” Lodkowski No Offense,Unknown,Karol Modzelewski  Łukasz "Lotek” Lodkowski,Unknown,September 19  2016,2016,TV-MA,65 min,Stand-Up Comedy,Charismatic comedy pals Karol Modzelewski and Łukasz "Lotek" Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.
80131374,Movie,Katarzyna Piasecka  Rafał Pacześ Seriously Funny,Unknown,Katarzyna Piasecka  Rafał Pacześ,Unknown,September 19  2016,2016,TV-MA,65 min,Stand-Up Comedy,Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.
80131436,Movie,Mariusz Kałamaga  Karol Kopiec  Wiolka Walaszczyk Hilarious Trio,Unknown,Mariusz Kałamaga  Karol Kopiec  Wiolka Walaszczyk,Unknown,September 19  2016,2016,TV-MA,69 min,Stand-Up Comedy,Comedians Mariusz Kałamaga  Karol Kopiec and Wiolka Walaszczyk deliver an eclectic and energetic stand-up show at Klub Hybrydy in Warsaw.
80131376,Movie,Rafał Banaś  Michał Leja Laugh out Loud,Unknown,Rafał Banaś  Michał Leja,Unknown,September 19  2016,2016,TV-MA,64 min,Stand-Up Comedy,Young Polish comedians Rafał Banaś and Michał Leja present a high-energy stand-up show at Warsaw's Klub Hybrydy.
80131435,Movie,The Best of Rafał Rutkowski Olka Szczęśniak,Unknown,Rafał Rutkowski  Olka Szczęśniak,Unknown,September 19  2016,2016,TV-MA,63 min,Stand-Up Comedy,"Recipe for Life" star Rafał Rutkowski and Comedy Lab's Olka Szczęśniak serve up humorous impressions and wry wit at Warsaw's Klub Hybrydy.
80131375,Movie,Tomasz Jachimek  Jacek Stramik Laugh at Live,Unknown,Tomasz Jachimek  Jacek Stramik,Unknown,September 19  2016,2016,TV-MA,63 min,Stand-Up Comedy,Writer  actor and satirist Tomasz Jachimek teams up with comedian Jacek Stramik for a night of subversive stand-up at Klub Hybrydy in Warsaw.
80149143,Movie,Come and Find Me,Zack Whedon,Aaron Paul  Annabelle Wallis  Garret Dillahunt  Chris Chalk  Zachary Knighton  Enver Gjokaj  Michael Kopsa  Terry Chen,Canada  United States  United Kingdom,September 18  2019,2016,R,112 min,Dramas  Thrillers,When his photographer girlfriend vanishes  an L.A. graphic designer starts his own investigation and uncovers a web of deceit  crime and corruption.
80192815,Movie,Barbie Dolphin Magic,Conrad Helten,Erica Lindbeck  Shannon Chan-Kent  Kazumi Evans  Claire Corlett  Ciana Swales  Adrian Petriw  Maryke Hendrikse  Paul Dobson  Garry Chalk,United States,September 18  2017,2017,TV-G,64 min,Children & Family Movies,While visiting Ken and exploring a coral reef  Barbie and her sisters make an amazing discovery and meet a mysterious new friend.
80136785,TV Show,Forget Me Not,Unknown,Unknown,United Kingdom,September 18  2017,2011,TV-MA,1 Season,International TV Shows  TV Dramas,Teenage Xue Ming was forced to marry the man who raped her. Years after abandoning her young sons to find a better life  can she escape the guilt?
80135278,TV Show,The Beat,Unknown,Henley Hii  Yise Loo  Aric Ho  Tiffany Leong  Issac Dang  Christy Yow,Unknown,September 18  2017,2012,TV-PG,1 Season,International TV Shows  TV Dramas,The artistic pursuits of two childhood friends  an aspiring singer and a talented dancer  lead them to four other 20-somethings in a drumming group.
80066798,Movie,Keith Richards: Under the Influence,Morgan Neville,Keith Richards,United States,September 18  2015,2015,TV-PG,82 min,Documentaries  Music & Musicals,In a documentary with unparalleled access  discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today.
80190588,Movie,Clive Davis: The Soundtrack of Our Lives,Chris Perkel,Clive Davis,United States,September 17  2019,2017,TV-14,124 min,Documentaries  Music & Musicals,This music-driven documentary charts Clive Davis' 50-year career as one of the world's most influential record moguls.
80219119,TV Show,The Last Kids on Earth,Unknown,Nick Wolfhard  Charles Demers  Garland Whitt  Montse Hernandez  Brian Drummond  Giles Panton  Keith David,United States,September 17  2019,2019,TV-Y7-FV,1 Season,Kids' TV  TV Comedies,When zombies and monsters invade his hometown  a scrappy 13-year-old orphan teams up with his friends in hopes of surviving the chaos.
80037280,Movie,The Witch,Robert Eggers,Anya Taylor-Joy  Ralph Ineson  Kate Dickie  Harvey Scrimshaw  Ellie Grainger  Lucas Dawson  Bathsheba Garnett  Sarah Stephens  Julian Richings  Wahab Chaudhry,United Kingdom  Canada  United States,September 17  2018,2015,R,92 min,Horror Movies  Independent Movies,Believing that a witch has cursed their family  pilgrims homesteading on the edge of a primeval New England forest become increasingly paranoid.
80165072,TV Show,Click for Murder,Unknown,Donal MacIntyre,United Kingdom,September 17  2017,2017,TV-14,1 Season,British TV Shows  Crime TV Shows  Docuseries,Crime journalist Donal MacIntyre reveals how deadly the internet can be as he dissects the technological methods behind heinous acts.
